SimulationName,Clock_today,sowing_date,cycle_id,umidade_solo_mm,umidade_solo_passada_1d_mm,umidade_solo_passada_2d_mm,umidade_solo_passada_3d_mm,precipitacao_observada_mm,irrigacao_aplicada_mm,irrigacao_aplicada_dia_posterior_mm,chuva_irrigacao_passada_1d_mm,chuva_irrigacao_passada_2d_mm,chuva_irrigacao_passada_3d_mm,etreal_mm_dia,previsao_chuva_24h_mm,previsao_temperatura_maxima_C,previsao_temperatura_minima_C,previsao_radiacao_solar_MJ_m2_dia,previsao_eto_mm_dia,temperatura_media_C,temperatura_maxima_C,temperatura_minima_C,umidade_relativa_pct,velocidade_vento_m_s,radiacao_solar_MJ_m2_dia,dr_mm,profundidade_radicular_mm,gdd_acumulado_C_dia,etr_acumulado_mm,doy_sin,doy_cos,month_sin,month_cos,escoamento_superficial_mm,drenagem_mm,taw_mm,dias_desde_semeadura,deficit_agua_proximo_dia_mm
Simulation,2024-10-22,2024-08-07,5,561.46956843,560.3380659866667,559.27634606,558.50674795,0.11,0.0,0.0,0.0,0.0,0.1,5.84,0.375,31.94500000000005,21.968000000000018,17.5903488,4.860530848237093,25.44,30.92,19.55,80.02,1.52,22.36,-7.380140430000002,1652.679,802.75,188.762,-0.9275416835791965,0.3737197147904692,-0.8660254037844386,0.5000000000000001,0.0,2.022,222.20630699999998,76,-8.257794563333334
Simulation,2024-10-23,2024-08-07,5,570.6472225633333,561.46956843,560.3380659866667,559.27634606,5.78,0.0,0.0,0.1,0.0,0.0,3.6689999999999996,4.5625,32.605999999999995,20.711000000000013,24.6336768,6.49144641124,24.71,28.71,21.89,87.49,2.05,15.01,-8.257794563333334,1677.679,820.05,192.431,-0.9209712877166347,0.38963044953078774,-0.8660254037844386,0.5000000000000001,0.0,1.813,225.53130699999997,77,-26.504308740000003
Simulation,2024-10-24,2024-08-07,5,597.1937367400001,570.6472225633333,561.46956843,560.3380659866667,29.95,0.0,0.0,5.8,0.1,0.0,3.191,7.75,31.499000000000024,18.684000000000022,16.466544000000003,5.5338220637816775,21.72,28.29,16.88,86.68,4.28,10.74,-26.504308740000003,1702.679,834.65,195.622,-0.9141279881853337,0.4054257283599973,-0.8660254037844386,0.5000000000000001,7.365,1.6,228.856307,78,-20.80324539
Simulation,2024-10-25,2024-08-07,5,599.7926733899999,597.1937367400001,570.6472225633333,561.46956843,0.72,0.0,0.0,29.9,5.8,0.1,5.463,0.125,26.174000000000035,13.65100000000001,29.4744096,5.252007386750048,19.13,25.07,13.87,82.35,2.0,24.95,-20.80324539,1727.679,846.15,201.085,-0.9070138128026362,0.42110087079608916,-0.8660254037844386,0.5000000000000001,0.0,1.383,232.18130699999998,79,-13.960217679999998
Simulation,2024-10-26,2024-08-07,5,601.2496456800001,599.7926733899999,597.1937367400001,570.6472225633333,0.0,0.0,0.0,0.7,29.9,5.8,6.069000000000001,0.0,21.24200000000002,11.362000000000023,28.3654656,4.914034447902301,16.68,22.58,11.24,73.3,2.75,29.89,-13.960217679999998,1752.679,855.05,207.154,-0.8996308696522434,0.4366512319560638,-0.8660254037844386,0.5000000000000001,0.0,1.128,235.506307,80,-6.992927996666666
Simulation,2024-10-27,2024-08-07,5,602.5823559966667,601.2496456800001,599.7926733899999,597.1937367400001,0.0,0.0,0.0,0.0,0.7,29.9,6.355,0.0,25.584000000000003,9.864000000000033,30.090528,5.4803659525350685,17.14,25.23,9.91,73.69,2.69,29.46,-6.992927996666666,1777.679,864.6,213.50900000000001,-0.8919813464595487,0.45207220393230374,-0.8660254037844386,0.5000000000000001,0.0,0.862,238.83130699999998,81,0.5800000000000001
Simulation,2024-10-28,2024-08-07,5,602.42,602.5823559966667,601.2496456800001,599.7926733899999,0.0,0.0,0.0,0.0,0.0,0.7,7.12,0.0,28.852000000000032,13.795000000000016,28.4284512,5.936074126524243,20.6,28.38,12.0,73.61,1.61,28.82,0.5800000000000001,1800.0,876.8,220.629,-0.8840675099433637,0.46735921715800205,-0.8660254037844386,0.5000000000000001,0.0,0.578,241.79999999999995,82,8.254999999999999
Simulation,2024-10-29,2024-08-07,5,594.745,602.42,602.5823559966667,601.2496456800001,0.0,0.0,0.0,0.0,0.0,0.0,7.375,0.0,30.54400000000004,16.17500000000001,29.9824416,7.030901894716266,22.23,29.85,14.91,77.62,1.83,29.33,8.254999999999999,1800.0,891.2,228.004,-0.8758917051442433,0.48250774176121763,-0.8660254037844386,0.5000000000000001,0.0,0.299,241.79999999999995,83,15.717000000000002
Simulation,2024-10-30,2024-08-07,5,587.283,594.745,602.42,602.5823559966667,0.0,0.0,0.0,0.0,0.0,0.0,7.3870000000000005,0.0,30.96900000000005,15.92100000000005,30.29832,7.208376916334557,22.85,30.11,16.35,76.08,1.82,29.05,15.717000000000002,1800.0,906.4,235.391,-0.8674563547295971,0.4975132889071803,-0.8660254037844386,0.5000000000000001,0.0,0.076,241.79999999999995,84,22.577999999999996
Simulation,2024-10-31,2024-08-07,5,580.422,587.283,594.745,602.42,0.0,0.0,0.0,0.0,0.0,0.0,6.861,1.3125,32.55500000000001,18.680000000000007,28.339804800000003,7.839854692468249,23.53,29.37,17.89,75.12,2.85,27.99,22.577999999999996,1800.0,922.05,242.252,-0.858763958275803,0.5123714121284235,-0.8660254037844386,0.5000000000000001,0.0,0.0,241.79999999999995,85,25.163999999999998
Simulation,2024-11-01,2024-08-07,5,577.836,580.422,587.283,594.745,3.48,0.0,0.0,0.0,0.0,0.0,6.085,1.625,31.62900000000002,19.27100000000001,22.7151648,5.7722842567030295,23.88,29.37,18.93,74.57,2.89,23.88,25.163999999999998,1800.0,938.2,248.337,-0.8498170915275277,0.5270777086423724,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,86,14.585999999999999
Simulation,2024-11-02,2024-08-07,5,588.414,577.836,580.422,587.283,12.54,0.0,0.0,3.5,0.0,0.0,1.922,12.25,22.09200000000004,19.480000000000015,2.1165408,1.3045351602275512,22.57,26.35,19.8,89.09,2.84,7.44,14.585999999999999,1800.0,953.3,250.25900000000001,-0.8406184056344783,0.5416278206559811,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,87,17.104
Simulation,2024-11-03,2024-08-07,5,585.896,588.414,577.836,580.422,1.15,0.0,0.0,12.5,3.5,0.0,3.617,6.875,25.56200000000001,18.79200000000003,12.353472000000002,3.8271496969535743,23.32,28.3,18.93,81.32,2.48,12.83,17.104,1800.0,968.9,253.876,-0.8311706263658079,0.5560174366570446,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,88,22.902
Simulation,2024-11-04,2024-08-07,5,580.098,585.896,588.414,577.836,0.06,0.0,0.0,1.1,12.5,3.5,5.899,0.5625,28.26400000000001,17.285000000000025,21.211891200000004,4.386468081299862,23.81,29.75,17.11,80.2,2.35,23.28,22.902,1800.0,984.35,259.775,-0.8214765533024145,0.5702422926917867,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,89,27.779999999999998
Simulation,2024-11-05,2024-08-07,5,575.22,580.098,585.896,588.414,1.08,0.0,0.0,0.1,1.1,12.5,5.978,0.9375,30.545000000000016,19.91900000000004,21.022761600000003,5.605272803491062,24.18,29.42,20.22,84.32,2.33,25.55,27.779999999999998,1800.0,1001.15,265.753,-0.8115390590073611,0.5842981736283683,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,90,28.851
Simulation,2024-11-06,2024-08-07,5,574.1490000000001,575.22,580.098,585.896,4.89,0.0,0.0,1.1,0.1,1.1,5.9719999999999995,3.25,30.322000000000003,20.110000000000014,21.6782784,4.982790212999677,23.63,30.61,19.1,84.08,3.12,23.18,28.851,1800.0,1017.7,271.725,-0.801361088174677,0.5981809144059158,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,91,26.37
Simulation,2024-11-07,2024-08-07,5,576.63,574.1490000000001,575.22,580.098,4.76,0.0,0.0,4.9,1.1,0.1,2.318,6.625,27.848000000000013,19.761000000000024,24.6538944,5.8126363494064055,21.86,26.39,18.86,90.38,2.81,9.22,26.37,1800.0,1032.35,274.043,-0.7909456567567774,0.6118864012687242,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,92,30.279999999999998
Simulation,2024-11-08,2024-08-07,5,572.72,576.63,574.1490000000001,575.22,0.21,0.0,0.0,4.8,4.9,1.1,4.112,0.25,21.602000000000032,16.516999999999996,9.0916128,2.835041595674906,20.51,25.78,15.92,79.95,3.51,16.69,30.279999999999998,1800.0,1045.2,278.15500000000003,-0.780295851070776,0.6254105729852457,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,93,37.017
Simulation,2024-11-09,2024-08-07,5,565.983,572.72,576.63,574.1490000000001,0.0,0.0,0.0,0.2,4.8,4.9,6.734999999999999,0.0,24.807000000000016,11.828000000000031,31.721846400000004,5.769937203784339,18.96,25.57,13.47,76.03,2.99,30.91,37.017,1800.0,1056.75,284.89,-0.7694148268839381,0.6387494220515268,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,94,43.76500000000001
Simulation,2024-11-10,2024-08-07,5,559.235,565.983,572.72,576.63,0.01,0.0,0.0,0.0,0.2,4.8,6.7490000000000006,0.0,30.434000000000022,13.698000000000036,31.334256000000003,6.443364099874845,21.34,28.81,12.28,71.32,1.73,30.68,43.76500000000001,1800.0,1069.3,291.639,-0.7583058084785625,0.6518989958787125,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,95,47.943000000000005
Simulation,2024-11-11,2024-08-07,5,555.057,559.235,565.983,572.72,3.16,0.0,0.0,0.0,0.0,0.2,7.377,0.0625,33.30500000000001,17.730000000000018,22.8360384,8.523917680234137,22.85,31.41,15.44,73.93,3.22,27.4,47.943000000000005,1800.0,1084.0,299.016,-0.7469720876965551,0.6648553979642866,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,96,53.0
Simulation,2024-11-12,2024-08-07,5,550.0,555.057,559.235,565.983,0.04,0.0,0.0,3.2,0.0,0.0,5.056,0.75,21.772000000000048,13.242999999999997,26.6602752,5.355894016340351,16.13,22.03,10.76,69.71,2.13,23.66,53.0,1800.0,1092.4,304.072,-0.7354170229639858,0.6776147890466887,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,97,59.678000000000004
Simulation,2024-11-13,2024-08-07,5,543.322,550.0,555.057,559.235,0.03,0.0,0.0,0.0,3.2,0.0,6.678999999999999,0.0,23.863,10.829000000000008,31.9048416,5.687417623524066,16.39,23.74,8.55,66.67,1.79,31.82,59.678000000000004,1800.0,1100.55,310.751,-0.7236440382959124,0.690173388242972,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,98,66.67099999999999
Simulation,2024-11-14,2024-08-07,5,536.3290000000001,543.322,550.0,555.057,0.0,0.0,0.0,0.0,0.0,3.2,6.994,0.0,27.326000000000025,12.68900000000002,31.496688,6.459303110183734,19.38,26.62,11.34,68.73,1.83,30.74,66.67099999999999,1800.0,1111.5,317.745,-0.711656622281775,0.7025274741691566,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,99,73.02100000000002
Simulation,2024-11-15,2024-08-07,5,529.979,536.3290000000001,543.322,550.0,0.0,0.0,0.0,0.0,0.0,0.0,6.349,0.0,31.452,17.890000000000043,24.5445984,7.396840878969735,22.66,29.52,15.67,74.43,2.75,25.05,73.02100000000002,1800.0,1126.1,324.094,-0.6994583270516471,0.7146733860429608,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,100,79.60700000000001
Simulation,2024-11-16,2024-08-07,5,523.393,529.979,536.3290000000001,543.322,0.0,0.0,0.0,0.0,0.0,0.0,6.586,0.0,33.30200000000002,19.596000000000004,30.9737088,8.127045434705124,24.69,31.4,18.05,72.87,2.69,29.4,79.60700000000001,1800.0,1142.15,330.68,-0.6870527672236675,0.7266075247685652,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,101,85.369
Simulation,2024-11-17,2024-08-07,5,517.631,523.393,529.979,536.3290000000001,0.01,0.0,0.0,0.0,0.0,0.0,5.763,0.0,34.58800000000002,21.517,29.418422400000004,7.139605166067856,26.04,31.53,20.6,72.09,2.33,27.46,85.369,1800.0,1159.45,336.443,-0.6744436188329457,0.7383263540031063,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,102,88.37499999999999
Simulation,2024-11-18,2024-08-07,5,514.625,517.631,523.393,529.979,1.3,0.0,0.0,0.0,0.0,0.0,4.307,0.375,33.673,21.590000000000032,19.548259200000004,6.588974014923458,25.54,31.04,20.86,78.11,1.92,14.94,88.37499999999999,1800.0,1176.9,340.75,-0.661634618242279,0.749826401204568,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,103,88.90399999999998
Simulation,2024-11-19,2024-08-07,5,514.096,514.625,517.631,523.393,3.67,0.0,0.0,1.3,0.0,0.0,4.227,5.8125,26.605000000000015,19.079000000000008,8.0298432,2.9052681205114514,22.37,28.88,18.27,85.6,2.88,16.3,88.90399999999998,1800.0,1192.5,344.977,-0.6486295610349818,0.7611042586607742,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,104,87.667
Simulation,2024-11-20,2024-08-07,5,515.333,514.096,514.625,517.631,4.89,0.0,0.0,3.7,1.3,0.0,3.6639999999999997,3.0,22.41700000000003,17.049000000000035,18.34272,4.0979045294274625,21.68,27.06,17.22,83.28,2.84,14.93,87.667,1800.0,1206.65,348.641,-0.6354323008901775,0.7721565844991641,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,105,89.69900000000001
Simulation,2024-11-21,2024-08-07,5,513.301,515.333,514.096,514.625,1.98,0.0,0.0,4.9,3.7,1.3,4.0329999999999995,3.6875,25.64300000000003,15.333000000000029,14.4907488,3.399489846236377,22.23,27.3,16.43,82.39,2.47,17.08,89.69900000000001,1800.0,1220.5,352.674,-0.622046748440868,0.7829801036770624,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,106,93.491
Simulation,2024-11-22,2024-08-07,5,509.50899999999996,513.301,515.333,514.096,0.08,0.0,0.0,2.0,4.9,3.7,3.89,3.75,24.232000000000028,18.749000000000024,9.087984,2.4682205840032485,23.39,29.89,18.49,80.95,2.17,13.42,93.491,1800.0,1236.7,356.564,-0.6084768701151264,0.7935716089521472,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,107,100.02199999999999
Simulation,2024-11-23,2024-08-07,5,502.97799999999995,509.50899999999996,513.301,515.333,0.0,0.0,0.0,0.1,2.0,4.9,6.532,0.3125,29.057000000000016,16.56400000000002,23.1905376,6.006660555719181,23.49,29.72,17.2,75.25,1.89,26.86,100.02199999999999,1800.0,1252.15,363.096,-0.594726686960764,0.8039279618328208,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,108,105.76
Simulation,2024-11-24,2024-08-07,5,497.24,502.97799999999995,509.50899999999996,513.301,0.0,0.0,0.0,0.0,0.1,2.0,5.7379999999999995,0.0,31.80200000000002,17.426000000000045,31.7758464,7.8181490888485214,23.98,30.18,17.89,72.83,2.64,30.16,105.76,1800.0,1268.1,368.834,-0.5808002734538013,0.8140460935082175,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,109,110.825
Simulation,2024-11-25,2024-08-07,5,492.17499999999995,497.24,502.97799999999995,509.50899999999996,0.0,0.0,0.0,0.0,0.0,0.1,5.0649999999999995,0.0,32.12900000000002,19.28000000000003,25.1836128,7.342448228101303,24.8,30.62,19.17,71.38,2.5,23.99,110.825,1800.0,1284.7,373.899,-0.5667017562911184,0.8239230057575536,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,110,115.845
Simulation,2024-11-26,2024-08-07,5,487.15500000000003,492.17499999999995,497.24,502.97799999999995,0.05,0.0,0.0,0.0,0.0,0.0,5.118,0.0,34.09500000000003,21.666,19.084464,7.307448300655706,25.83,31.58,20.44,68.85,2.02,22.07,115.845,1800.0,1301.9,379.017,-0.5524353131676203,0.8335557718385695,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,111,107.18299999999999
Simulation,2024-11-27,2024-08-07,5,495.817,487.15500000000003,492.17499999999995,497.24,12.44,0.0,0.0,0.1,0.0,0.0,3.739,1.625,35.05000000000001,21.685,19.6112448,4.71009714139915,24.76,28.9,20.14,81.66,1.09,15.27,107.18299999999999,1800.0,1318.4,382.75600000000003,-0.5380051715382992,0.8429415373547832,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,112,87.25399999999999
Simulation,2024-11-28,2024-08-07,5,515.7460000000001,495.817,487.15500000000003,492.17499999999995,20.66,0.0,0.0,12.4,0.1,0.0,0.77,37.5,24.248000000000047,19.34400000000005,4.184179200000001,1.7525375427435592,23.99,27.01,21.08,88.92,1.78,2.72,87.25399999999999,1800.0,1334.45,383.526,-0.5234156073655503,0.8520775211013093,-0.5000000000000004,0.8660254037844384,0.002,0.0,241.79999999999995,113,87.28299999999999
Simulation,2024-11-29,2024-08-07,5,515.717,515.7460000000001,495.817,487.15500000000003,6.08,0.0,0.0,20.7,12.4,0.1,6.13,0.4375,30.206000000000017,19.28200000000004,27.208224,5.731122714582799,24.55,30.29,20.17,81.45,2.07,22.45,87.28299999999999,1800.0,1351.55,389.656,-0.5086709438521042,0.8609610158889945,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,114,93.552
Simulation,2024-11-30,2024-08-07,5,509.448,515.717,515.7460000000001,495.817,0.0,0.0,0.0,6.1,20.7,12.4,6.269,0.0,31.30000000000001,19.851,28.6962048,7.412004515708816,24.84,31.07,19.16,77.67,2.37,27.34,93.552,1800.0,1368.15,395.925,-0.49377555015997737,0.8695893893466109,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,115,82.288
Simulation,2024-12-01,2024-08-07,5,520.712,509.448,515.717,515.7460000000001,17.55,0.0,0.0,0.0,6.1,20.7,4.659000000000001,1.4375,33.07600000000002,20.14500000000004,26.8598592,6.996325802755388,24.27,27.83,19.2,88.5,3.54,23.38,82.288,1800.0,1383.65,400.584,-0.4787338401157883,0.8779600847008883,-2.4492935982947064e-16,1.0,1.675,0.0,241.79999999999995,116,68.315
Simulation,2024-12-02,2024-08-07,5,534.685,520.712,509.448,515.717,19.04,0.0,0.0,17.6,0.0,6.1,2.137,50.3125,26.85900000000004,16.621000000000038,5.168880000000001,2.837168832679126,19.07,24.41,14.81,81.51,2.6,8.41,68.315,1800.0,1395.25,402.721,-0.4635502709028512,0.8860706215341378,-2.4492935982947064e-16,1.0,2.891,0.0,241.79999999999995,117,74.80199999999999
Simulation,2024-12-03,2024-08-07,5,528.1980000000001,534.685,520.712,509.448,0.01,0.0,0.0,19.0,17.6,0.0,6.487,0.0,24.17700000000002,13.477000000000032,28.264896,5.782710528502246,18.96,25.47,13.07,68.63,2.95,28.53,74.80199999999999,1800.0,1406.55,409.208,-0.4482293417404106,0.893918596519257,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,118,80.731
Simulation,2024-12-04,2024-08-07,5,522.269,528.1980000000001,534.685,520.712,0.1,0.0,0.0,0.0,19.0,17.6,6.03,1.1875,26.90900000000005,14.08200000000005,22.97376,4.183966224888853,20.48,29.02,11.95,74.39,2.38,29.41,80.731,1800.0,1419.0,415.238,-0.4327755925504317,0.9015016841318838,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,119,87.43599999999998
Simulation,2024-12-05,2024-08-07,5,515.5640000000001,522.269,528.1980000000001,534.685,0.02,0.0,0.0,0.1,0.0,19.0,6.702999999999999,0.8125,29.485000000000014,18.19100000000003,22.421664,5.131260260155267,24.34,30.44,17.02,80.19,1.77,30.04,87.43599999999998,1800.0,1434.5,421.941,-0.41719360261231697,0.9088176373395028,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,120,90.285
Simulation,2024-12-06,2024-08-07,5,512.715,515.5640000000001,522.269,528.1980000000001,1.55,0.0,0.0,0.0,0.1,0.0,4.449,2.125,31.63300000000004,22.100000000000023,18.3014208,4.46172600681035,26.46,31.2,22.36,81.38,3.8,17.89,90.285,1800.0,1452.7,426.39,-0.4014879892059737,0.9158642882672868,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,121,61.208
Simulation,2024-12-07,2024-08-07,5,541.7919999999999,512.715,515.5640000000001,522.269,45.2,0.0,0.0,1.6,0.0,0.1,0.869,63.4375,22.44800000000004,16.795000000000016,4.274208000000001,2.4068995807872136,19.73,23.89,15.37,89.67,3.68,3.39,61.208,1800.0,1464.35,427.259,-0.38566340624360745,0.9226395488404875,-2.4492935982947064e-16,1.0,15.254,0.0,241.79999999999995,122,63.781
Simulation,2024-12-08,2024-08-07,5,539.2189999999999,541.7919999999999,512.715,515.5640000000001,0.37,0.0,0.0,45.2,1.6,0.0,2.973,6.1875,18.39100000000002,14.52800000000002,2.064096,1.8309787768233754,18.85,24.05,15.23,79.58,4.23,12.1,63.781,1800.0,1476.0,430.232,-0.3697245428906732,0.9291414114031743,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,123,64.23200000000001
Simulation,2024-12-09,2024-08-07,5,538.7680000000001,539.2189999999999,541.7919999999999,512.715,2.39,0.0,0.0,0.4,45.2,1.6,2.85,2.75,22.90100000000001,14.28200000000004,12.057552,2.2740982301430916,20.75,27.87,14.2,80.41,2.71,10.12,64.23200000000001,1800.0,1489.05,433.082,-0.3536761221763721,0.935367949313148,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,124,69.46900000000001
Simulation,2024-12-10,2024-08-07,5,533.531,538.7680000000001,539.2189999999999,541.7919999999999,0.14,0.0,0.0,2.4,0.4,45.2,5.338,0.1875,25.65600000000001,15.798000000000002,31.699728,5.76997671210925,21.32,27.6,16.22,78.0,2.16,24.08,69.46900000000001,1800.0,1502.95,438.42,-0.33752289959411347,0.941317317512847,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,125,75.03699999999999
Simulation,2024-12-11,2024-08-07,5,527.9630000000001,533.531,538.7680000000001,539.2189999999999,0.04,0.0,0.0,0.1,2.4,0.4,5.57,0.0,29.16900000000004,15.661,32.2718688,6.844550609211982,22.64,28.67,15.59,76.97,1.66,29.78,75.03699999999999,1800.0,1517.1,443.99,-0.32126966169236515,0.9469877530760751,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,126,79.96300000000001
Simulation,2024-12-12,2024-08-07,5,523.0369999999999,527.9630000000001,533.531,538.7680000000001,0.01,0.0,0.0,0.0,0.1,2.4,4.925,0.0,28.17700000000002,17.99000000000001,22.357728,4.9383676190815455,23.12,28.1,18.06,79.08,2.1,22.56,79.96300000000001,1800.0,1532.2,448.915,-0.3049212246562894,0.9523775757303973,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,127,77.80799999999999
Simulation,2024-12-13,2024-08-07,5,525.192,523.0369999999999,527.9630000000001,533.531,4.42,0.0,0.0,0.0,0.0,0.1,2.244,8.3125,23.142,18.92500000000001,5.782320000000001,2.0843217154220968,22.27,24.57,20.59,88.44,3.35,11.47,77.80799999999999,1800.0,1546.8,451.159,-0.2884824328806098,0.9574851883550389,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,128,79.661
Simulation,2024-12-14,2024-08-07,5,523.3389999999999,525.192,523.0369999999999,527.9630000000001,2.45,0.0,0.0,4.4,0.0,0.0,4.353,4.25,24.908000000000012,18.426000000000045,17.792783999999997,3.782888141306692,23.26,28.25,18.73,81.67,2.77,18.5,79.661,1800.0,1562.25,455.512,-0.27195815753410524,0.9623090774541487,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,129,84.52600000000001
Simulation,2024-12-15,2024-08-07,5,518.4739999999999,523.3389999999999,525.192,523.0369999999999,0.69,0.0,0.0,2.5,4.4,0.0,5.564,1.375,23.976,15.837000000000046,27.450144000000005,5.185883962855329,21.03,25.94,16.11,78.57,3.0,28.28,84.52600000000001,1800.0,1575.25,461.076,-0.2553532951161881,0.9668478136052773,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,130,89.559
Simulation,2024-12-16,2024-08-07,5,513.441,518.4739999999999,523.3389999999999,525.192,0.64,0.0,0.0,0.7,2.5,4.4,5.633,0.1875,24.202,13.290999999999997,28.011312,5.021080528035829,19.91,26.03,13.93,77.55,2.17,28.15,89.559,1800.0,1587.2,466.709,-0.23867276600594997,0.9711000518829505,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,131,93.95800000000001
Simulation,2024-12-17,2024-08-07,5,509.04200000000003,513.441,518.4739999999999,523.3389999999999,0.1,0.0,0.0,0.6,0.7,2.5,4.5,0.1875,25.36500000000001,16.102000000000032,21.034512,4.662292278821091,20.97,27.25,14.82,75.68,1.9,28.91,93.95800000000001,1800.0,1600.2,471.209,-0.22192151300416674,0.9750645322571945,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,132,98.471
Simulation,2024-12-18,2024-08-07,5,504.529,509.04200000000003,513.441,518.4739999999999,0.01,0.0,0.0,0.1,0.6,0.7,4.514,0.0,29.811000000000035,15.406000000000006,32.899824,6.978053039251936,22.67,29.65,14.7,72.26,1.96,32.05,98.471,1800.0,1614.35,475.723,-0.20510449986861926,0.9787400799669153,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,133,80.535
Simulation,2024-12-19,2024-08-07,5,522.465,504.529,509.04200000000003,513.441,19.35,0.0,0.0,0.0,0.1,0.6,1.449,26.125,21.942000000000007,18.10900000000004,4.247424,1.3577219225476977,22.48,25.89,18.93,85.93,2.68,6.25,80.535,1800.0,1628.75,477.172,-0.1882267098432439,0.9821256058680006,-2.4492935982947064e-16,1.0,0.013,0.0,241.79999999999995,134,86.375
Simulation,2024-12-20,2024-08-07,5,516.625,522.465,504.529,509.04200000000003,0.28,0.0,0.0,19.4,0.0,0.1,6.142,1.125,27.24200000000002,17.972000000000037,20.726928,4.1348577099068455,23.39,28.22,18.1,77.28,2.0,26.83,86.375,1800.0,1643.9,483.314,-0.1712931441814778,0.9852201067560606,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,135,91.30399999999999
Simulation,2024-12-21,2024-08-07,5,511.696,516.625,522.465,504.529,0.64,0.0,0.0,0.3,19.4,0.0,5.5280000000000005,0.0,29.57400000000001,18.051000000000045,32.469984,7.090893573446075,24.47,30.3,17.91,75.92,1.85,30.57,91.30399999999999,1800.0,1659.85,488.842,-0.154308820664281,0.9880226656636976,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,136,96.147
Simulation,2024-12-22,2024-08-07,5,506.85300000000007,511.696,516.625,522.465,0.27,0.0,0.0,0.6,0.3,19.4,5.1419999999999995,0.3125,24.38300000000004,16.461000000000013,21.217248,5.050307467639122,20.5,26.35,14.59,77.8,3.69,25.27,96.147,1800.0,1672.35,493.984,-0.13727877211326517,0.9905324521322227,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,137,100.905
Simulation,2024-12-23,2024-08-07,5,502.095,506.85300000000007,511.696,516.625,0.19,0.0,0.0,0.3,0.6,0.3,4.958,0.0,27.714,12.823000000000036,33.152544000000006,6.45258408250886,20.64,28.11,12.78,72.97,2.29,32.42,100.905,1800.0,1684.8,498.942,-0.12020804489935275,0.9927487224577402,-2.4492935982947064e-16,1.0,0.0,0.0,241.79999999999995,138,104.90899999999999
